treatmentid	sampleid	Dose	Response
2-fluoroAraA (fludarabine)	140690	0.9975	36.82
2-fluoroAraA (fludarabine)	140690	2.993	29.11
2-fluoroAraA (fludarabine)	140690	7.98	18.83
2-fluoroAraA (fludarabine)	140690	19.95	13.62
2-fluoroAraA (fludarabine)	140690	49.88	11.87
2-fluoroAraA (fludarabine)	140699	0.0021	75.23
2-fluoroAraA (fludarabine)	140699	0.00519	64.88
2-fluoroAraA (fludarabine)	140699	0.00998	74.22
2-fluoroAraA (fludarabine)	140699	0.02992	73.78
2-fluoroAraA (fludarabine)	140699	0.0798	82.95
2-fluoroAraA (fludarabine)	140699	0.1995	56.55
2-fluoroAraA (fludarabine)	140699	0.499	34.45
2-fluoroAraA (fludarabine)	140699	0.5087	55.66
2-fluoroAraA (fludarabine)	140699	1.5	23.95
2-fluoroAraA (fludarabine)	140699	3.99	16.92
2-fluoroAraA (fludarabine)	140699	9.98	19.68
2-fluoroAraA (fludarabine)	140699	24.9	13.79
2-fluoroAraA (fludarabine)	140743	0.0021	88.02
2-fluoroAraA (fludarabine)	140743	0.00519	84.75
2-fluoroAraA (fludarabine)	140743	0.00998	82.39
2-fluoroAraA (fludarabine)	140743	0.02992	97.53
2-fluoroAraA (fludarabine)	140743	0.0798	82.31
2-fluoroAraA (fludarabine)	140743	0.1995	80.34
2-fluoroAraA (fludarabine)	140743	0.499	44.16
2-fluoroAraA (fludarabine)	140743	0.5087	55.69
2-fluoroAraA (fludarabine)	140743	1.5	39.86
2-fluoroAraA (fludarabine)	140743	3.99	27.92
2-fluoroAraA (fludarabine)	140743	9.98	28.14
2-fluoroAraA (fludarabine)	140743	24.9	16.92
2-fluoroAraA (fludarabine)	140915	0.0021	111.09
2-fluoroAraA (fludarabine)	140915	0.00519	99.16
2-fluoroAraA (fludarabine)	140915	0.00998	106.6
2-fluoroAraA (fludarabine)	140915	0.02992	121.41
2-fluoroAraA (fludarabine)	140915	0.0798	93.76
2-fluoroAraA (fludarabine)	140915	0.1995	67.17
2-fluoroAraA (fludarabine)	140915	0.499	40.51
2-fluoroAraA (fludarabine)	140915	0.5087	59.99
2-fluoroAraA (fludarabine)	140915	1.5	51.25
2-fluoroAraA (fludarabine)	140915	3.99	30.03
2-fluoroAraA (fludarabine)	140915	9.98	19.75
2-fluoroAraA (fludarabine)	140915	24.9	6.71
2-fluoroAraA (fludarabine)	140877	0.0021	64.4
2-fluoroAraA (fludarabine)	140877	0.00519	79.28
2-fluoroAraA (fludarabine)	140877	0.00998	81.15
2-fluoroAraA (fludarabine)	140877	0.02992	78.36
2-fluoroAraA (fludarabine)	140877	0.0798	82.67
2-fluoroAraA (fludarabine)	140877	0.1995	69.63
2-fluoroAraA (fludarabine)	140877	0.499	26.28
2-fluoroAraA (fludarabine)	140877	0.5087	42.92
2-fluoroAraA (fludarabine)	140877	1.5	9.69
2-fluoroAraA (fludarabine)	140877	3.99	2.97
2-fluoroAraA (fludarabine)	140877	9.98	-1.17
2-fluoroAraA (fludarabine)	140877	24.9	-1.05
2-fluoroAraA (fludarabine)	140932	0.0021	91.56
2-fluoroAraA (fludarabine)	140932	0.00519	81.86
2-fluoroAraA (fludarabine)	140932	0.00998	70.49
2-fluoroAraA (fludarabine)	140932	0.02992	66.56
2-fluoroAraA (fludarabine)	140932	0.0798	82.69
2-fluoroAraA (fludarabine)	140932	0.1995	60.36
2-fluoroAraA (fludarabine)	140932	0.499	47.77
2-fluoroAraA (fludarabine)	140932	0.5087	56.85
2-fluoroAraA (fludarabine)	140932	1.5	27
2-fluoroAraA (fludarabine)	140932	3.99	30.63
2-fluoroAraA (fludarabine)	140932	9.98	20.05
2-fluoroAraA (fludarabine)	140932	24.9	11.72
2-fluoroAraA (fludarabine)	140972	0.0021	77.15
2-fluoroAraA (fludarabine)	140972	0.00519	77.67
2-fluoroAraA (fludarabine)	140972	0.00998	85.99
2-fluoroAraA (fludarabine)	140972	0.02992	76.74
2-fluoroAraA (fludarabine)	140972	0.0798	89.79
2-fluoroAraA (fludarabine)	140972	0.1995	86.6
2-fluoroAraA (fludarabine)	140972	0.499	55.69
2-fluoroAraA (fludarabine)	140972	0.5087	54.6
2-fluoroAraA (fludarabine)	140972	1.5	29.59
2-fluoroAraA (fludarabine)	140972	3.99	17.29
2-fluoroAraA (fludarabine)	140972	9.98	8.13
2-fluoroAraA (fludarabine)	140972	24.9	7.54
2-fluoroAraA (fludarabine)	150099	0.0021	79.62
2-fluoroAraA (fludarabine)	150099	0.00519	83
2-fluoroAraA (fludarabine)	150099	0.00998	83.36
2-fluoroAraA (fludarabine)	150099	0.02992	76.85
2-fluoroAraA (fludarabine)	150099	0.0798	93.07
2-fluoroAraA (fludarabine)	150099	0.1995	79.57
2-fluoroAraA (fludarabine)	150099	0.499	39.16
2-fluoroAraA (fludarabine)	150099	0.5087	62.65
2-fluoroAraA (fludarabine)	150099	1.5	18.68
2-fluoroAraA (fludarabine)	150099	3.99	11.55
2-fluoroAraA (fludarabine)	150099	9.98	3.54
2-fluoroAraA (fludarabine)	150099	24.9	2.02
2-fluoroAraA (fludarabine)	140699	0.0021	79.41
2-fluoroAraA (fludarabine)	140699	0.00519	75.18
2-fluoroAraA (fludarabine)	140699	0.00998	78.92
2-fluoroAraA (fludarabine)	140699	0.02992	56.48
2-fluoroAraA (fludarabine)	140699	0.0798	73.94
2-fluoroAraA (fludarabine)	140699	0.1995	36.96
2-fluoroAraA (fludarabine)	140699	0.4988	9.72
2-fluoroAraA (fludarabine)	140699	0.5087	14.1
2-fluoroAraA (fludarabine)	140699	1.496	2.29
2-fluoroAraA (fludarabine)	140699	3.99	5.53
2-fluoroAraA (fludarabine)	140699	9.975	2.54
2-fluoroAraA (fludarabine)	140699	24.94	3.57
2-fluoroAraA (fludarabine)	140743	0.0021	66.92
2-fluoroAraA (fludarabine)	140743	0.00519	96.6
2-fluoroAraA (fludarabine)	140743	0.00998	93.65
2-fluoroAraA (fludarabine)	140743	0.02992	42.53
2-fluoroAraA (fludarabine)	140743	0.0798	75.66
2-fluoroAraA (fludarabine)	140743	0.1995	76.98
2-fluoroAraA (fludarabine)	140743	0.4988	8.18
2-fluoroAraA (fludarabine)	140743	0.5087	20.17
2-fluoroAraA (fludarabine)	140743	1.496	6.96
2-fluoroAraA (fludarabine)	140743	3.99	3.81
2-fluoroAraA (fludarabine)	140743	9.975	3.81
2-fluoroAraA (fludarabine)	140743	24.94	5.03
2-fluoroAraA (fludarabine)	140786	0.002095	114.65
2-fluoroAraA (fludarabine)	140786	0.005187	131.86
2-fluoroAraA (fludarabine)	140786	0.009975	67.82
2-fluoroAraA (fludarabine)	140786	0.02992	72.28
2-fluoroAraA (fludarabine)	140786	0.0798	111.1
2-fluoroAraA (fludarabine)	140786	0.1995	76.62
2-fluoroAraA (fludarabine)	140786	0.499	49.95
2-fluoroAraA (fludarabine)	140786	0.5087	58.23
2-fluoroAraA (fludarabine)	140786	1.5	52.32
2-fluoroAraA (fludarabine)	140786	3.99	50.15
2-fluoroAraA (fludarabine)	140786	9.98	47.85
2-fluoroAraA (fludarabine)	140786	24.9	42.86
2-fluoroAraA (fludarabine)	140877	0.0021	72.73
2-fluoroAraA (fludarabine)	140877	0.00519	59.7
2-fluoroAraA (fludarabine)	140877	0.00998	87.78
2-fluoroAraA (fludarabine)	140877	0.02992	80.11
2-fluoroAraA (fludarabine)	140877	0.0798	72.64
2-fluoroAraA (fludarabine)	140877	0.1995	44.06
2-fluoroAraA (fludarabine)	140877	0.4988	24.94
2-fluoroAraA (fludarabine)	140877	0.5087	35.02
2-fluoroAraA (fludarabine)	140877	1.496	3.55
2-fluoroAraA (fludarabine)	140877	3.99	3.02
2-fluoroAraA (fludarabine)	140877	9.975	0.9
2-fluoroAraA (fludarabine)	140877	24.94	0.4
2-fluoroAraA (fludarabine)	140915	0.002095	98.13
2-fluoroAraA (fludarabine)	140915	0.005187	59.2
2-fluoroAraA (fludarabine)	140915	0.009975	61.7
2-fluoroAraA (fludarabine)	140915	0.02992	91.11
2-fluoroAraA (fludarabine)	140915	0.0798	50.9
2-fluoroAraA (fludarabine)	140915	0.1995	55.3
2-fluoroAraA (fludarabine)	140915	0.4988	15.87
2-fluoroAraA (fludarabine)	140915	0.5087	69.38
2-fluoroAraA (fludarabine)	140915	1.496	4.17
2-fluoroAraA (fludarabine)	140915	3.99	3.84
2-fluoroAraA (fludarabine)	140915	9.975	5.98
2-fluoroAraA (fludarabine)	140915	24.94	3.14
2-fluoroAraA (fludarabine)	140932	0.002095	88.12
2-fluoroAraA (fludarabine)	140932	0.005187	62.23
2-fluoroAraA (fludarabine)	140932	0.009975	79.89
2-fluoroAraA (fludarabine)	140932	0.02992	75.08
2-fluoroAraA (fludarabine)	140932	0.0798	75.48
2-fluoroAraA (fludarabine)	140932	0.1995	49.54
2-fluoroAraA (fludarabine)	140932	0.4988	16.39
2-fluoroAraA (fludarabine)	140932	0.5087	40.85
2-fluoroAraA (fludarabine)	140932	1.496	9.92
2-fluoroAraA (fludarabine)	140932	3.99	3.69
2-fluoroAraA (fludarabine)	140932	9.975	0.76
2-fluoroAraA (fludarabine)	140932	24.94	3.65
2-fluoroAraA (fludarabine)	140884	0.0021	95.56
2-fluoroAraA (fludarabine)	140884	0.00519	81.59
2-fluoroAraA (fludarabine)	140884	0.00998	90.5
2-fluoroAraA (fludarabine)	140884	0.02992	91.96
2-fluoroAraA (fludarabine)	140884	0.0798	77.71
2-fluoroAraA (fludarabine)	140884	0.1995	57.36
2-fluoroAraA (fludarabine)	140884	0.4988	12.92
2-fluoroAraA (fludarabine)	140884	0.5087	34.79
2-fluoroAraA (fludarabine)	140884	1.496	5.73
2-fluoroAraA (fludarabine)	140884	3.99	5.35
2-fluoroAraA (fludarabine)	140884	9.975	3.39
2-fluoroAraA (fludarabine)	140884	24.94	2.55
2-fluoroAraA (fludarabine)	140918	0.0021	91.53
2-fluoroAraA (fludarabine)	140918	0.00519	108.56
2-fluoroAraA (fludarabine)	140918	0.00998	113.37
2-fluoroAraA (fludarabine)	140918	0.02992	93.95
2-fluoroAraA (fludarabine)	140918	0.0798	73.28
2-fluoroAraA (fludarabine)	140918	0.1995	44.49
2-fluoroAraA (fludarabine)	140918	0.4988	6.51
2-fluoroAraA (fludarabine)	140918	0.5087	15.93
2-fluoroAraA (fludarabine)	140918	1.496	0.92
2-fluoroAraA (fludarabine)	140918	3.99	2.24
2-fluoroAraA (fludarabine)	140918	9.975	1.25
2-fluoroAraA (fludarabine)	140918	24.94	1.3
2-fluoroAraA (fludarabine)	150108	0.0021	63.13
2-fluoroAraA (fludarabine)	150108	0.00519	97.63
2-fluoroAraA (fludarabine)	150108	0.00998	106.18
2-fluoroAraA (fludarabine)	150108	0.02992	109.98
2-fluoroAraA (fludarabine)	150108	0.0798	69.86
2-fluoroAraA (fludarabine)	150108	0.1995	115.95
2-fluoroAraA (fludarabine)	150108	0.4988	61.8
2-fluoroAraA (fludarabine)	150108	0.5087	56.8
2-fluoroAraA (fludarabine)	150108	1.496	9.72
2-fluoroAraA (fludarabine)	150108	3.99	4.13
2-fluoroAraA (fludarabine)	150108	9.975	4.13
2-fluoroAraA (fludarabine)	150108	24.94	5.43
2-fluoroAraA (fludarabine)	160005	0.0021	112.53
2-fluoroAraA (fludarabine)	160005	0.00519	100.55
2-fluoroAraA (fludarabine)	160005	0.00998	77.49
2-fluoroAraA (fludarabine)	160005	0.02992	92.27
2-fluoroAraA (fludarabine)	160005	0.0798	86.87
2-fluoroAraA (fludarabine)	160005	0.1995	69.62
2-fluoroAraA (fludarabine)	160005	0.4988	48.5
2-fluoroAraA (fludarabine)	160005	0.5087	77.12
2-fluoroAraA (fludarabine)	160005	1.496	25.05
2-fluoroAraA (fludarabine)	160005	3.99	12.93
2-fluoroAraA (fludarabine)	160005	9.975	7.49
2-fluoroAraA (fludarabine)	160005	24.94	4.4
Decitabine	130695	0.0021	83.537
Decitabine	130695	0.0052	38.902
Decitabine	130695	0.01	80.366
Decitabine	130695	0.0299	97.195
Decitabine	130695	0.0798	74.634
Decitabine	130695	0.1995	69.024
Decitabine	130695	0.4988	43.171
Decitabine	130695	0.5087	83.537
Decitabine	130695	1.496	46.951
Decitabine	130695	3.99	57.805
Decitabine	130695	9.975	76.951
Decitabine	130695	24.94	44.634
Decitabine	140005	0.0021	69.372
Decitabine	140005	0.0052	81.111
Decitabine	140005	0.01	82.005
Decitabine	140005	0.0299	84.3
Decitabine	140005	0.0798	101.691
Decitabine	140005	0.1995	64.71
Decitabine	140005	0.4988	75.169
Decitabine	140005	0.5087	83.647
Decitabine	140005	1.496	68.068
Decitabine	140005	3.99	65.58
Decitabine	140005	9.975	47.246
Decitabine	140005	24.94	40.58
Decitabine	140899	0.0021	97.68
Decitabine	140899	0.00519	100.25
Decitabine	140899	0.00998	95.28
Decitabine	140899	0.02992	114.95
Decitabine	140899	0.0798	97.79
Decitabine	140899	0.1995	93.38
Decitabine	140899	0.5087	98.06
Decitabine	140899	0.9975	74.42
Decitabine	140899	2.993	82.8
Decitabine	140899	7.98	64.51
Decitabine	140899	19.95	61.85
Decitabine	140899	49.88	65.27
Decitabine	140903	0.0021	97.57
Decitabine	140903	0.00519	93.11
Decitabine	140903	0.00998	97.66
Decitabine	140903	0.02992	93.66
Decitabine	140903	0.0798	78.99
Decitabine	140903	0.1995	72.8
Decitabine	140903	0.5087	55.73
Decitabine	140903	0.9975	40.8
Decitabine	140903	2.993	48.59
Decitabine	140903	7.98	66.39
Decitabine	140903	19.95	67.36
Decitabine	140903	49.88	67.8
Decitabine	150870	0.0021	86.56
Decitabine	150870	0.00519	87.58
Decitabine	150870	0.00998	80.29
Decitabine	150870	0.02992	89.44
Decitabine	150870	0.0798	91.54
Decitabine	150870	0.1995	81.98
Decitabine	150870	0.5087	76.46
Decitabine	150870	0.9975	82.89
Decitabine	150870	2.993	79.19
Decitabine	150870	7.98	79.31
Decitabine	150870	19.95	71
Decitabine	150870	49.88	61.53
Decitabine	150918	0.0021	100.62
Decitabine	150918	0.00519	101.47
Decitabine	150918	0.00998	95.39
Decitabine	150918	0.02992	107.36
Decitabine	150918	0.0798	91.53
Decitabine	150918	0.1995	87.15
Decitabine	150918	0.5087	90.26
Decitabine	150918	0.9975	74.82
Decitabine	150918	2.993	51.55
Decitabine	150918	7.98	48.51
Decitabine	150918	19.95	53.59
Decitabine	150918	49.88	35.55
Decitabine	151009	0.0021	82.18
Decitabine	151009	0.00519	81.53
Decitabine	151009	0.00998	93.62
Decitabine	151009	0.02992	88.97
Decitabine	151009	0.0798	93.59
Decitabine	151009	0.1995	83.17
Decitabine	151009	0.5087	95.68
Decitabine	151009	0.9975	69.16
Decitabine	151009	2.993	66.68
Decitabine	151009	7.98	70.04
Decitabine	151009	19.95	66.22
Decitabine	151009	49.88	73.54
Decitabine	151492	0.0021	105.1
Decitabine	151492	0.00519	108.68
Decitabine	151492	0.00998	84.17
Decitabine	151492	0.02992	96.42
Decitabine	151492	0.0798	92.22
Decitabine	151492	0.1995	98.75
Decitabine	151492	0.5087	93.02
Decitabine	151492	0.9975	109.75
Decitabine	151492	2.993	82.29
Decitabine	151492	7.98	61.45
Decitabine	151492	19.95	61.81
Decitabine	151492	49.88	73.88
Decitabine	151494	0.0021	126.3
Decitabine	151494	0.00519	77.12
Decitabine	151494	0.00998	77.42
Decitabine	151494	0.02992	85.16
Decitabine	151494	0.0798	75.89
Decitabine	151494	0.1995	60.64
Decitabine	151494	0.5087	81.31
Decitabine	151494	0.9975	80.45
Decitabine	151494	2.993	55.96
Decitabine	151494	7.98	80.21
Decitabine	151494	19.95	82.04
Decitabine	151494	49.88	73.83
Decitabine	160025	0.0021	88.82
Decitabine	160025	0.00519	87.64
Decitabine	160025	0.00998	79.34
Decitabine	160025	0.02992	89.55
Decitabine	160025	0.0798	97.6
Decitabine	160025	0.1995	89.39
Decitabine	160025	0.5087	79.86
Decitabine	160025	0.9975	71.76
Decitabine	160025	2.993	64.11
Decitabine	160025	7.98	49.41
Decitabine	160025	19.95	58.91
Decitabine	160025	49.88	51.71
Decitabine	160312	0.0021	93.98
Decitabine	160312	0.00519	102.36
Decitabine	160312	0.00998	86.96
Decitabine	160312	0.02992	100.42
Decitabine	160312	0.0798	98.86
Decitabine	160312	0.1995	98.03
Decitabine	160312	0.5087	87.04
Decitabine	160312	0.9975	81.86
Decitabine	160312	2.993	87.52
Decitabine	160312	7.98	70.17
Decitabine	160312	19.95	62
Decitabine	160312	49.88	72.01
Decitabine	160545	0.0021	93.19
Decitabine	160545	0.00519	94.22
Decitabine	160545	0.00998	93.34
Decitabine	160545	0.02992	89.23
Decitabine	160545	0.0798	112.77
Decitabine	160545	0.1995	92
Decitabine	160545	0.5087	90.27
Decitabine	160545	0.9975	75.43
Decitabine	160545	2.993	69.7
Decitabine	160545	7.98	102.81
Decitabine	160545	19.95	62.43
Decitabine	160545	49.88	55.99
Decitabine	160616	0.0021	91.23
Decitabine	160616	0.00519	87.41
Decitabine	160616	0.00998	101.07
Decitabine	160616	0.02992	75.55
Decitabine	160616	0.0798	165.26
Decitabine	160616	0.1995	86.35
Decitabine	160616	0.5087	87.6
Decitabine	160616	0.9975	73.91
Decitabine	160616	2.993	79.67
Decitabine	160616	7.98	75.59
Decitabine	160616	19.95	59.42
Decitabine	160616	49.88	45.19
Decitabine	160622	0.0021	97.3
Decitabine	160622	0.00519	96.51
Decitabine	160622	0.00998	92.78
Decitabine	160622	0.02992	100.28
Decitabine	160622	0.0798	96.83
Decitabine	160622	0.1995	95.91
Decitabine	160622	0.5087	95.18
Decitabine	160622	0.9975	84.9
Decitabine	160622	2.993	73.48
Decitabine	160622	7.98	58.46
Decitabine	160622	19.95	72.43
Decitabine	160622	49.88	57.41
Decitabine	160778	0.0021	96.24
Decitabine	160778	0.00519	95.15
Decitabine	160778	0.00998	95.95
Decitabine	160778	0.02992	100.02
Decitabine	160778	0.0798	102.85
Decitabine	160778	0.1995	80.82
Decitabine	160778	0.5087	95.02
Decitabine	160778	0.9975	79
Decitabine	160778	2.993	70.99
Decitabine	160778	7.98	78.14
Decitabine	160778	19.95	78.36
Decitabine	160778	49.88	79.27
Decitabine	160781	0.0021	89.59
Decitabine	160781	0.00519	80.39
Decitabine	160781	0.00998	96.13
Decitabine	160781	0.02992	89.59
Decitabine	160781	0.0798	93.95
Decitabine	160781	0.1995	79.42
Decitabine	160781	0.5087	98.06
Decitabine	160781	0.9975	83.54
Decitabine	160781	2.993	102.18
Decitabine	160781	7.98	62.95
Decitabine	160781	19.95	61.5
Decitabine	160781	49.88	62.23
Decitabine	160890	0.0021	93.06
Decitabine	160890	0.00519	90.99
Decitabine	160890	0.00998	89.93
Decitabine	160890	0.02992	90.33
Decitabine	160890	0.0798	88.67
Decitabine	160890	0.1995	81.76
Decitabine	160890	0.5087	82.14
Decitabine	160890	0.9975	71.57
Decitabine	160890	2.993	80.84
Decitabine	160890	7.98	89.91
Decitabine	160890	19.95	86.21
Decitabine	160890	49.88	86.01
Decitabine	161192	0.0021	92.73
Decitabine	161192	0.00519	91.54
Decitabine	161192	0.00998	139.61
Decitabine	161192	0.02992	61.57
Decitabine	161192	0.0798	85.46
Decitabine	161192	0.1995	70.18
Decitabine	161192	0.5087	110.68
Decitabine	161192	0.9975	53.71
Decitabine	161192	2.993	70.62
Decitabine	161192	7.98	83.68
Decitabine	161192	19.95	50.15
Decitabine	161192	49.88	75.67
Decitabine	141018	0.0021	71.08
Decitabine	141018	0.00519	92.84
Decitabine	141018	0.00998	87.67
Decitabine	141018	0.02992	92.62
Decitabine	141018	0.0798	101.88
Decitabine	141018	0.1995	93.48
Decitabine	141018	0.5087	92.73
Decitabine	141018	0.998	62.79
Decitabine	141018	2.99	70.65
Decitabine	141018	7.98	78.19
Decitabine	141018	20	51.8
Decitabine	141018	49.9	68.71
Decitabine	150441	0.0021	99.39
Decitabine	150441	0.00519	101.8
Decitabine	150441	0.00998	99.29
Decitabine	150441	0.02992	103.52
Decitabine	150441	0.0798	91.11
Decitabine	150441	0.1995	104.76
Decitabine	150441	0.5087	89.41
Decitabine	150441	0.998	94.1
Decitabine	150441	2.99	76.14
Decitabine	150441	7.98	69.18
Decitabine	150441	20	63.87
Decitabine	150441	49.9	61.54
Decitabine	150718	0.0021	84.71
Decitabine	150718	0.00519	97.69
Decitabine	150718	0.00998	57.37
Decitabine	150718	0.02992	79.3
Decitabine	150718	0.0798	101.03
Decitabine	150718	0.1995	114.9
Decitabine	150718	0.5087	101.43
Decitabine	150718	0.998	94.64
Decitabine	150718	2.99	75.76
Decitabine	150718	7.98	85.79
Decitabine	150718	20	82.35
Decitabine	150718	49.9	72.71
Decitabine	150793	0.0021	56.89
Decitabine	150793	0.00519	83.34
Decitabine	150793	0.00998	78.84
Decitabine	150793	0.02992	84.4
Decitabine	150793	0.0798	82.47
Decitabine	150793	0.1995	76.11
Decitabine	150793	0.5087	77.65
Decitabine	150793	0.998	78.16
Decitabine	150793	2.99	72.51
Decitabine	150793	7.98	69.47
Decitabine	150793	20	66.24
Decitabine	150793	49.9	65.67
Decitabine	151149	0.0021	93.45
Decitabine	151149	0.00519	92.49
Decitabine	151149	0.00998	76.09
Decitabine	151149	0.02992	75.5
Decitabine	151149	0.0798	92.85
Decitabine	151149	0.1995	104.29
Decitabine	151149	0.5087	87.96
Decitabine	151149	0.998	75.79
Decitabine	151149	2.99	83.96
Decitabine	151149	7.98	78.92
Decitabine	151149	20	72.49
Decitabine	151149	49.9	78.32
Decitabine	151620	0.0021	77.77
Decitabine	151620	0.00519	74.76
Decitabine	151620	0.00998	107.05
Decitabine	151620	0.02992	67.75
Decitabine	151620	0.0798	138.96
Decitabine	151620	0.1995	153.45
Decitabine	151620	0.5087	86.53
Decitabine	151620	0.998	85.46
Decitabine	151620	2.99	112.01
Decitabine	151620	7.98	99.85
Decitabine	151620	20	75.63
Decitabine	151620	49.9	46.94
Decitabine	150749	0.0021	101.86
Decitabine	150749	0.00519	137.61
Decitabine	150749	0.00998	76.89
Decitabine	150749	0.02992	105.66
Decitabine	150749	0.0798	107.75
Decitabine	150749	0.1995	91.31
Decitabine	150749	0.5087	80.3
Decitabine	150749	0.998	121.4
Decitabine	150749	2.99	95.04
Decitabine	150749	7.98	106.75
Decitabine	150749	20	100.7
Decitabine	150749	49.9	72.16
Decitabine	140692	0.0021	93.38
Decitabine	140692	0.00519	76.17
Decitabine	140692	0.00998	105.31
Decitabine	140692	0.02992	117.9
Decitabine	140692	0.0798	94.03
Decitabine	140692	0.1995	103.88
Decitabine	140692	0.5087	105.22
Decitabine	140692	0.9975	92.01
Decitabine	140692	2.993	70.52
Decitabine	140692	7.98	58.66
Decitabine	140692	19.95	43.17
Decitabine	140692	49.88	71.21
Decitabine	150054	0.0021	101.88
Decitabine	150054	0.00519	115.7
Decitabine	150054	0.00998	89.76
Decitabine	150054	0.02992	110.58
Decitabine	150054	0.0798	95.85
Decitabine	150054	0.1995	108.76
Decitabine	150054	0.5087	97.95
Decitabine	150054	0.9975	74.4
Decitabine	150054	2.993	78.38
Decitabine	150054	7.98	83.05
Decitabine	150054	19.95	85.72
Decitabine	150054	49.88	52.45
Decitabine	150122	0.0021	99.99
Decitabine	150122	0.00519	96.81
Decitabine	150122	0.00998	88.6
Decitabine	150122	0.02992	112.05
Decitabine	150122	0.0798	87.43
Decitabine	150122	0.1995	85.56
Decitabine	150122	0.5087	72.1
Decitabine	150122	0.9975	61.27
Decitabine	150122	2.993	56.91
Decitabine	150122	7.98	58.46
Decitabine	150122	19.95	48.2
Decitabine	150122	49.88	41.57
Decitabine	150204	0.0021	72.84
Decitabine	150204	0.00519	67.72
Decitabine	150204	0.00998	117.08
Decitabine	150204	0.02992	141.5
Decitabine	150204	0.0798	110.08
Decitabine	150204	0.1995	136.89
Decitabine	150204	0.5087	96.75
Decitabine	150204	0.9975	103.93
Decitabine	150204	2.993	69.77
Decitabine	150204	7.98	96.58
Decitabine	150204	19.95	67.38
Decitabine	150204	49.88	76.43
Decitabine	150412	0.0021	106.3
Decitabine	150412	0.00519	128.43
Decitabine	150412	0.00998	87.72
Decitabine	150412	0.02992	101.94
Decitabine	150412	0.0798	113.25
Decitabine	150412	0.1995	67.21
Decitabine	150412	0.5087	64.14
Decitabine	150412	0.9975	73.67
Decitabine	150412	2.993	46.69
Decitabine	150412	7.98	77.38
Decitabine	150412	19.95	53.8
Decitabine	150412	49.88	38.45
Decitabine	150851	0.0021	88.4
Decitabine	150851	0.00519	90.98
Decitabine	150851	0.00998	90.94
Decitabine	150851	0.02992	75.1
Decitabine	150851	0.0798	81.71
Decitabine	150851	0.1995	92.04
Decitabine	150851	0.5087	80.63
Decitabine	150851	0.9975	77.77
Decitabine	150851	2.993	186.46
Decitabine	150851	7.98	62.08
Decitabine	150851	19.95	56.53
Decitabine	150851	49.88	67.89
Decitabine	151331	0.0021	113.59
Decitabine	151331	0.00519	98.81
Decitabine	151331	0.00998	89.16
Decitabine	151331	0.02992	107.26
Decitabine	151331	0.0798	70.24
Decitabine	151331	0.1995	85.79
Decitabine	151331	0.5087	83.15
Decitabine	151331	0.9975	56.44
Decitabine	151331	2.993	55.04
Decitabine	151331	7.98	66.09
Decitabine	151331	19.95	62.41
Decitabine	151331	49.88	42.44
Decitabine	140700	0.0021	45.96
Decitabine	140700	0.00519	72.27
Decitabine	140700	0.00998	96.37
Decitabine	140700	0.02992	63.58
Decitabine	140700	0.0798	177.47
Decitabine	140700	0.1995	72.4
Decitabine	140700	0.5087	71.84
Decitabine	140700	0.9975	31.8
Decitabine	140700	2.993	34.41
Decitabine	140700	7.98	43
Decitabine	140700	19.95	40.71
Decitabine	140700	49.88	49.35
Decitabine	140986	0.0021	65.88
Decitabine	140986	0.00519	133.84
Decitabine	140986	0.00998	77.35
Decitabine	140986	0.02992	100.47
Decitabine	140986	0.0798	87.87
Decitabine	140986	0.1995	86.73
Decitabine	140986	0.5087	89.86
Decitabine	140986	0.9975	105.02
Decitabine	140986	2.993	97.44
Decitabine	140986	7.98	49.86
