"patient_id","common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"PT-0H6Zc0","HCC-1833","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1833","Homo sapiens (Human)",1182,"DepMap","ACH-000712","cell line"
"PT-0H6Zc0","HCC-1833","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1833","Homo sapiens (Human)",1182,"Sanger","SIDM01604","cell line"
"PT-0H6Zc0","HCC-1833","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1833","Homo sapiens (Human)",1182,"CCLE","HCC1833_LUNG","cell line"
"PT-0H6Zc0","HCC-1833","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1833","Homo sapiens (Human)",1182,"Cellosaurus","CVCL_5129","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC1359","Homo sapiens (Human)",1183,"DepMap","ACH-000901","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC1359","Homo sapiens (Human)",1183,"Sanger","SIDM01606","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC1359","Homo sapiens (Human)",1183,"CCLE","HCC1359_LUNG","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC1359","Homo sapiens (Human)",1183,"Cellosaurus","CVCL_5128","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC-1359","Homo sapiens (Human)",1183,"DepMap","ACH-000901","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC-1359","Homo sapiens (Human)",1183,"Sanger","SIDM01606","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC-1359","Homo sapiens (Human)",1183,"CCLE","HCC1359_LUNG","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","HCC-1359","Homo sapiens (Human)",1183,"Cellosaurus","CVCL_5128","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1359","Homo sapiens (Human)",1183,"DepMap","ACH-000901","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1359","Homo sapiens (Human)",1183,"Sanger","SIDM01606","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1359","Homo sapiens (Human)",1183,"CCLE","HCC1359_LUNG","cell line"
"PT-gBcBSy","HCC-1359","Non-Small Cell Lung Carcinoma","Hamon Cancer Center 1359","Homo sapiens (Human)",1183,"Cellosaurus","CVCL_5128","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME-1","Homo sapiens (Human)",1184,"DepMap","ACH-001322","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME-1","Homo sapiens (Human)",1184,"Sanger","SIDM01489","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME-1","Homo sapiens (Human)",1184,"CCLE","CME1_SOFT_TISSUE","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME-1","Homo sapiens (Human)",1184,"Cellosaurus","CVCL_N586","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME1","Homo sapiens (Human)",1184,"DepMap","ACH-001322","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME1","Homo sapiens (Human)",1184,"Sanger","SIDM01489","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME1","Homo sapiens (Human)",1184,"CCLE","CME1_SOFT_TISSUE","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME1","Homo sapiens (Human)",1184,"Cellosaurus","CVCL_N586","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME","Homo sapiens (Human)",1184,"DepMap","ACH-001322","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME","Homo sapiens (Human)",1184,"Sanger","SIDM01489","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME","Homo sapiens (Human)",1184,"CCLE","CME1_SOFT_TISSUE","cell line"
"PT-NzxvhN","CME-1","Other Solid Cancers","CME","Homo sapiens (Human)",1184,"Cellosaurus","CVCL_N586","cell line"
"PT-0woxaX","F5","Other Solid Cancers","F5","Homo sapiens (Human)",1185,"DepMap","ACH-001067","cell line"
"PT-0woxaX","F5","Other Solid Cancers","F5","Homo sapiens (Human)",1185,"Sanger","SIDM01497","cell line"
"PT-0woxaX","F5","Other Solid Cancers","F5","Homo sapiens (Human)",1185,"CCLE","F5_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-0woxaX","F5","Other Solid Cancers","F5","Homo sapiens (Human)",1185,"Cellosaurus","CVCL_V616","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS-502","Homo sapiens (Human)",1186,"DepMap","ACH-000279","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS-502","Homo sapiens (Human)",1186,"Sanger","SIDM01499","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS-502","Homo sapiens (Human)",1186,"CCLE","EWS502_BONE","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS-502","Homo sapiens (Human)",1186,"Cellosaurus","CVCL_S740","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS/502","Homo sapiens (Human)",1186,"DepMap","ACH-000279","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS/502","Homo sapiens (Human)",1186,"Sanger","SIDM01499","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS/502","Homo sapiens (Human)",1186,"CCLE","EWS502_BONE","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS/502","Homo sapiens (Human)",1186,"Cellosaurus","CVCL_S740","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS502","Homo sapiens (Human)",1186,"DepMap","ACH-000279","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS502","Homo sapiens (Human)",1186,"Sanger","SIDM01499","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS502","Homo sapiens (Human)",1186,"CCLE","EWS502_BONE","cell line"
"PT-BpX01U","EWS502","Ewing's Sarcoma","EWS502","Homo sapiens (Human)",1186,"Cellosaurus","CVCL_S740","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425 Med","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425 Med","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425 Med","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425 Med","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med-C","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med-C","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med-C","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425 Med-C","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425MED","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425MED","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425MED","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425MED","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425_Med","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425_Med","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425_Med","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425_Med","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425MED","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425MED","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425MED","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425MED","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425Med","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425Med","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425Med","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425Med","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","Med 425","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","Med 425","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","Med 425","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","Med 425","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D-425","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","D425","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","H425","Homo sapiens (Human)",1187,"DepMap","ACH-001053","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","H425","Homo sapiens (Human)",1187,"Sanger","SIDM01501","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","H425","Homo sapiens (Human)",1187,"CCLE","D425_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-HMzBz8","D425","Other Solid Cancers","H425","Homo sapiens (Human)",1187,"Cellosaurus","CVCL_1275","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM-3","Homo sapiens (Human)",1188,"DepMap","ACH-000742","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM-3","Homo sapiens (Human)",1188,"Sanger","SIDM01505","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM-3","Homo sapiens (Human)",1188,"CCLE","DM3_PLEURA","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM-3","Homo sapiens (Human)",1188,"Cellosaurus","CVCL_2019","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM3","Homo sapiens (Human)",1188,"DepMap","ACH-000742","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM3","Homo sapiens (Human)",1188,"Sanger","SIDM01505","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM3","Homo sapiens (Human)",1188,"CCLE","DM3_PLEURA","cell line"
"PT-i0Kb8s","DM-3","Mesothelioma","DM3","Homo sapiens (Human)",1188,"Cellosaurus","CVCL_2019","cell line"
"PT-uwRFH0","DL","Rhabdomyosarcoma","DL [Human lung rhabdoid tumor]","Homo sapiens (Human)",1189,"DepMap","ACH-001059","cell line"
"PT-uwRFH0","DL","Rhabdomyosarcoma","DL [Human lung rhabdoid tumor]","Homo sapiens (Human)",1189,"Sanger","SIDM01507","cell line"
"PT-uwRFH0","DL","Rhabdomyosarcoma","DL [Human lung rhabdoid tumor]","Homo sapiens (Human)",1189,"CCLE","DL_SOFT_TISSUE","cell line"
"PT-uwRFH0","DL","Rhabdomyosarcoma","DL [Human lung rhabdoid tumor]","Homo sapiens (Human)",1189,"Cellosaurus","CVCL_U760","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-2","Homo sapiens (Human)",1190,"DepMap","ACH-001057","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-2","Homo sapiens (Human)",1190,"Sanger","SIDM01509","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-2","Homo sapiens (Human)",1190,"CCLE","DERL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-2","Homo sapiens (Human)",1190,"Cellosaurus","CVCL_2016","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL2","Homo sapiens (Human)",1190,"DepMap","ACH-001057","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL2","Homo sapiens (Human)",1190,"Sanger","SIDM01509","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL2","Homo sapiens (Human)",1190,"CCLE","DERL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL2","Homo sapiens (Human)",1190,"Cellosaurus","CVCL_2016","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-NK2","Homo sapiens (Human)",1190,"DepMap","ACH-001057","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-NK2","Homo sapiens (Human)",1190,"Sanger","SIDM01509","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-NK2","Homo sapiens (Human)",1190,"CCLE","DERL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"PT-AyniWJ","DERL-2","T-Cell Non-Hodgkin's Lymphoma","DERL-NK2","Homo sapiens (Human)",1190,"Cellosaurus","CVCL_2016","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA-99","Homo sapiens (Human)",1191,"DepMap","ACH-001035","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA-99","Homo sapiens (Human)",1191,"Sanger","SIDM01513","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA-99","Homo sapiens (Human)",1191,"CCLE","CHLA99_BONE","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA-99","Homo sapiens (Human)",1191,"Cellosaurus","CVCL_0B50","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA99","Homo sapiens (Human)",1191,"DepMap","ACH-001035","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA99","Homo sapiens (Human)",1191,"Sanger","SIDM01513","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA99","Homo sapiens (Human)",1191,"CCLE","CHLA99_BONE","cell line"
"PT-VYA17t","CHLA-99","Ewing's Sarcoma","CHLA99","Homo sapiens (Human)",1191,"Cellosaurus","CVCL_0B50","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE-1","Homo sapiens (Human)",1192,"DepMap","ACH-001450","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE-1","Homo sapiens (Human)",1192,"Sanger","SIDM01515","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE-1","Homo sapiens (Human)",1192,"CCLE","BLUE1_HAEMATOPOIETIC_AND_LYMPHOID","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE-1","Homo sapiens (Human)",1192,"Cellosaurus","CVCL_1967","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE1","Homo sapiens (Human)",1192,"DepMap","ACH-001450","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE1","Homo sapiens (Human)",1192,"Sanger","SIDM01515","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE1","Homo sapiens (Human)",1192,"CCLE","BLUE1_HAEMATOPOIETIC_AND_LYMPHOID","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","BLUE1","Homo sapiens (Human)",1192,"Cellosaurus","CVCL_1967","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","Blue1","Homo sapiens (Human)",1192,"DepMap","ACH-001450","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","Blue1","Homo sapiens (Human)",1192,"Sanger","SIDM01515","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","Blue1","Homo sapiens (Human)",1192,"CCLE","BLUE1_HAEMATOPOIETIC_AND_LYMPHOID","cell line"
"PT-wk0KRr","BLUE-1","Burkitt's Lymphoma","Blue1","Homo sapiens (Human)",1192,"Cellosaurus","CVCL_1967","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT-16","Homo sapiens (Human)",1193,"DepMap","ACH-001020","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT-16","Homo sapiens (Human)",1193,"Sanger","SIDM01521","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT-16","Homo sapiens (Human)",1193,"CCLE","BT16_SOFT_TISSUE","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT-16","Homo sapiens (Human)",1193,"Cellosaurus","CVCL_M156","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT16","Homo sapiens (Human)",1193,"DepMap","ACH-001020","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT16","Homo sapiens (Human)",1193,"Sanger","SIDM01521","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT16","Homo sapiens (Human)",1193,"CCLE","BT16_SOFT_TISSUE","cell line"
"PT-WLHxY0","BT-16","Other Solid Cancers","BT16","Homo sapiens (Human)",1193,"Cellosaurus","CVCL_M156","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC-3C","Homo sapiens (Human)",1194,"DepMap","ACH-000593","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC-3C","Homo sapiens (Human)",1194,"Sanger","SIDM01523","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC-3C","Homo sapiens (Human)",1194,"CCLE","BC3C_URINARY_TRACT","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC-3C","Homo sapiens (Human)",1194,"Cellosaurus","CVCL_1958","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC3c","Homo sapiens (Human)",1194,"DepMap","ACH-000593","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC3c","Homo sapiens (Human)",1194,"Sanger","SIDM01523","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC3c","Homo sapiens (Human)",1194,"CCLE","BC3C_URINARY_TRACT","cell line"
"PT-SQ6fkx","BC-3C","Bladder Carcinoma","BC3c","Homo sapiens (Human)",1194,"Cellosaurus","CVCL_1958","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A-1207","Homo sapiens (Human)",1195,"DepMap","ACH-000283","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A-1207","Homo sapiens (Human)",1195,"Sanger","SIDM01527","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A-1207","Homo sapiens (Human)",1195,"CCLE","A1207_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A-1207","Homo sapiens (Human)",1195,"Cellosaurus","CVCL_8481","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A1207","Homo sapiens (Human)",1195,"DepMap","ACH-000283","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A1207","Homo sapiens (Human)",1195,"Sanger","SIDM01527","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A1207","Homo sapiens (Human)",1195,"CCLE","A1207_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A1207","Homo sapiens (Human)",1195,"Cellosaurus","CVCL_8481","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A 1207","Homo sapiens (Human)",1195,"DepMap","ACH-000283","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A 1207","Homo sapiens (Human)",1195,"Sanger","SIDM01527","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A 1207","Homo sapiens (Human)",1195,"CCLE","A1207_CENTRAL_NERVOUS_SYSTEM","cell line"
"PT-jCV3Db","A1207","Glioblastoma","A 1207","Homo sapiens (Human)",1195,"Cellosaurus","CVCL_8481","cell line"
"PT-gDrzwl","C75","Colorectal Carcinoma","C75","Homo sapiens (Human)",1196,"DepMap","ACH-001458","cell line"
"PT-gDrzwl","C75","Colorectal Carcinoma","C75","Homo sapiens (Human)",1196,"Sanger","SIDM01533","cell line"
"PT-gDrzwl","C75","Colorectal Carcinoma","C75","Homo sapiens (Human)",1196,"CCLE","C75_LARGE_INTESTINE","cell line"
"PT-gDrzwl","C75","Colorectal Carcinoma","C75","Homo sapiens (Human)",1196,"Cellosaurus","CVCL_5248","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA-57","Homo sapiens (Human)",1197,"DepMap","ACH-001033","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA-57","Homo sapiens (Human)",1197,"Sanger","SIDM01535","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA-57","Homo sapiens (Human)",1197,"CCLE","CHLA57_BONE","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA-57","Homo sapiens (Human)",1197,"Cellosaurus","CVCL_0B49","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA57","Homo sapiens (Human)",1197,"DepMap","ACH-001033","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA57","Homo sapiens (Human)",1197,"Sanger","SIDM01535","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA57","Homo sapiens (Human)",1197,"CCLE","CHLA57_BONE","cell line"
"PT-FSTNvW","CHLA-57","Other Solid Cancers","CHLA57","Homo sapiens (Human)",1197,"Cellosaurus","CVCL_0B49","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA-266","Homo sapiens (Human)",1198,"DepMap","ACH-001031","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA-266","Homo sapiens (Human)",1198,"Sanger","SIDM01537","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA-266","Homo sapiens (Human)",1198,"CCLE","CHLA266_SOFT_TISSUE","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA-266","Homo sapiens (Human)",1198,"Cellosaurus","CVCL_M149","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA266","Homo sapiens (Human)",1198,"DepMap","ACH-001031","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA266","Homo sapiens (Human)",1198,"Sanger","SIDM01537","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA266","Homo sapiens (Human)",1198,"CCLE","CHLA266_SOFT_TISSUE","cell line"
"PT-nuzviS","CHLA-266","Other Solid Cancers","CHLA266","Homo sapiens (Human)",1198,"Cellosaurus","CVCL_M149","cell line"
NA,NA,"Neuroblastoma","CHLA-20","Homo sapiens (Human)",1199,"Sanger","SIDM01539","cell line"
NA,NA,"Neuroblastoma","CHLA-20","Homo sapiens (Human)",1199,"Cellosaurus","CVCL_6602","cell line"
NA,NA,"Neuroblastoma","CHLA20","Homo sapiens (Human)",1199,"Sanger","SIDM01539","cell line"
NA,NA,"Neuroblastoma","CHLA20","Homo sapiens (Human)",1199,"Cellosaurus","CVCL_6602","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125-PM","Homo sapiens (Human)",1200,"DepMap","ACH-001456","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125-PM","Homo sapiens (Human)",1200,"Sanger","SIDM01541","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125-PM","Homo sapiens (Human)",1200,"CCLE","C125PM_LARGE_INTESTINE","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125-PM","Homo sapiens (Human)",1200,"Cellosaurus","CVCL_8175","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125","Homo sapiens (Human)",1200,"DepMap","ACH-001456","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125","Homo sapiens (Human)",1200,"Sanger","SIDM01541","cell line"
"PT-pBU2pM","C125PM","Colorectal Carcinoma","C125","Homo sapiens (Human)",1200,"CCLE","C125PM_LARGE_INTESTINE","cell line"
