"common_name","cancer_type","other_names","species","improve_sample_id","id_source","other_id","model_type"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-Mac-6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-Mac-6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-Mac-6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC-6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC-6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC-6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC-6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC-6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC-6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-mac-6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-mac-6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-mac-6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-mac-6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-mac-6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono-mac-6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC 6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC 6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC 6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC 6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC 6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONO-MAC 6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac 6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac 6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac 6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac 6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac 6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac 6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","Mono Mac6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac 6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac 6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac 6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac 6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac 6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac 6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MonoMac6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONOMAC6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONOMAC6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONOMAC6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONOMAC6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONOMAC6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MONOMAC6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MM6","Homo sapiens (Human)",6,"DepMap","ACH-000006","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MM6","Homo sapiens (Human)",6,"Sanger","SIDM01023","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MM6","Homo sapiens (Human)",6,"CCLE","MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MM6","Homo sapiens (Human)",6,"COSMIC","908148","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MM6","Homo sapiens (Human)",6,"WTSI","2167","cell line"
"MONO-MAC-6","Acute Monoblastic/Monocytic Leukemia","MM6","Homo sapiens (Human)",6,"Cellosaurus","CVCL_1426","cell line"
"LS513","Colon Adenocarcinoma","LS513","Homo sapiens (Human)",7,"DepMap","ACH-000007","cell line"
"LS513","Colon Adenocarcinoma","LS513","Homo sapiens (Human)",7,"Sanger","SIDM00677","cell line"
"LS513","Colon Adenocarcinoma","LS513","Homo sapiens (Human)",7,"CCLE","LS513_LARGE_INTESTINE","cell line"
"LS513","Colon Adenocarcinoma","LS513","Homo sapiens (Human)",7,"COSMIC","907795","cell line"
"LS513","Colon Adenocarcinoma","LS513","Homo sapiens (Human)",7,"WTSI","569","cell line"
"LS513","Colon Adenocarcinoma","LS513","Homo sapiens (Human)",7,"Cellosaurus","CVCL_1386","cell line"
"LS513","Colon Adenocarcinoma","LS-513","Homo sapiens (Human)",7,"DepMap","ACH-000007","cell line"
"LS513","Colon Adenocarcinoma","LS-513","Homo sapiens (Human)",7,"Sanger","SIDM00677","cell line"
"LS513","Colon Adenocarcinoma","LS-513","Homo sapiens (Human)",7,"CCLE","LS513_LARGE_INTESTINE","cell line"
"LS513","Colon Adenocarcinoma","LS-513","Homo sapiens (Human)",7,"COSMIC","907795","cell line"
"LS513","Colon Adenocarcinoma","LS-513","Homo sapiens (Human)",7,"WTSI","569","cell line"
"LS513","Colon Adenocarcinoma","LS-513","Homo sapiens (Human)",7,"Cellosaurus","CVCL_1386","cell line"
"LS513","Colon Adenocarcinoma","LS 513","Homo sapiens (Human)",7,"DepMap","ACH-000007","cell line"
"LS513","Colon Adenocarcinoma","LS 513","Homo sapiens (Human)",7,"Sanger","SIDM00677","cell line"
"LS513","Colon Adenocarcinoma","LS 513","Homo sapiens (Human)",7,"CCLE","LS513_LARGE_INTESTINE","cell line"
"LS513","Colon Adenocarcinoma","LS 513","Homo sapiens (Human)",7,"COSMIC","907795","cell line"
"LS513","Colon Adenocarcinoma","LS 513","Homo sapiens (Human)",7,"WTSI","569","cell line"
"LS513","Colon Adenocarcinoma","LS 513","Homo sapiens (Human)",7,"Cellosaurus","CVCL_1386","cell line"
"A101D","Melanoma","A101D","Homo sapiens (Human)",8,"DepMap","ACH-000008","cell line"
"A101D","Melanoma","A101D","Homo sapiens (Human)",8,"Sanger","SIDM00801","cell line"
"A101D","Melanoma","A101D","Homo sapiens (Human)",8,"CCLE","A101D_SKIN","cell line"
"A101D","Melanoma","A101D","Homo sapiens (Human)",8,"COSMIC","910921","cell line"
"A101D","Melanoma","A101D","Homo sapiens (Human)",8,"WTSI","1806","cell line"
"A101D","Melanoma","A101D","Homo sapiens (Human)",8,"Cellosaurus","CVCL_1057","cell line"
"A101D","Melanoma","A-101D","Homo sapiens (Human)",8,"DepMap","ACH-000008","cell line"
"A101D","Melanoma","A-101D","Homo sapiens (Human)",8,"Sanger","SIDM00801","cell line"
"A101D","Melanoma","A-101D","Homo sapiens (Human)",8,"CCLE","A101D_SKIN","cell line"
"A101D","Melanoma","A-101D","Homo sapiens (Human)",8,"COSMIC","910921","cell line"
"A101D","Melanoma","A-101D","Homo sapiens (Human)",8,"WTSI","1806","cell line"
"A101D","Melanoma","A-101D","Homo sapiens (Human)",8,"Cellosaurus","CVCL_1057","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe1","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe1","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe1","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe1","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe1","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe1","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe 1","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe 1","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe 1","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe 1","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe 1","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","C2BBe 1","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2/BBe","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2/BBe","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2/BBe","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2/BBe","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2/BBe","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2/BBe","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2BBE","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2BBE","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2BBE","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2BBE","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2BBE","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco-2BBE","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2-BBE","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2-BBE","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2-BBE","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2-BBE","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2-BBE","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2-BBE","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2BBE","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2BBE","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2BBE","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2BBE","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2BBE","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","Caco2BBE","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"C2BBe1","Colon Adenocarcinoma","BBE","Homo sapiens (Human)",9,"DepMap","ACH-000009","cell line"
"C2BBe1","Colon Adenocarcinoma","BBE","Homo sapiens (Human)",9,"Sanger","SIDM01233","cell line"
"C2BBe1","Colon Adenocarcinoma","BBE","Homo sapiens (Human)",9,"CCLE","C2BBE1_LARGE_INTESTINE","cell line"
"C2BBe1","Colon Adenocarcinoma","BBE","Homo sapiens (Human)",9,"COSMIC","910700","cell line"
"C2BBe1","Colon Adenocarcinoma","BBE","Homo sapiens (Human)",9,"WTSI","2104","cell line"
"C2BBe1","Colon Adenocarcinoma","BBE","Homo sapiens (Human)",9,"Cellosaurus","CVCL_1096","cell line"
"253J","Bladder Urothelial Carcinoma","253J","Homo sapiens (Human)",10,"DepMap","ACH-000011","cell line"
"253J","Bladder Urothelial Carcinoma","253J","Homo sapiens (Human)",10,"CCLE","253J_URINARY_TRACT","cell line"
"253J","Bladder Urothelial Carcinoma","253J","Homo sapiens (Human)",10,"Cellosaurus","CVCL_7935","cell line"
"253J","Bladder Urothelial Carcinoma","253-J","Homo sapiens (Human)",10,"DepMap","ACH-000011","cell line"
"253J","Bladder Urothelial Carcinoma","253-J","Homo sapiens (Human)",10,"CCLE","253J_URINARY_TRACT","cell line"
"253J","Bladder Urothelial Carcinoma","253-J","Homo sapiens (Human)",10,"Cellosaurus","CVCL_7935","cell line"
"253J","Bladder Urothelial Carcinoma","253J-P","Homo sapiens (Human)",10,"DepMap","ACH-000011","cell line"
"253J","Bladder Urothelial Carcinoma","253J-P","Homo sapiens (Human)",10,"CCLE","253J_URINARY_TRACT","cell line"
"253J","Bladder Urothelial Carcinoma","253J-P","Homo sapiens (Human)",10,"Cellosaurus","CVCL_7935","cell line"
"253J","Bladder Urothelial Carcinoma","253J P","Homo sapiens (Human)",10,"DepMap","ACH-000011","cell line"
"253J","Bladder Urothelial Carcinoma","253J P","Homo sapiens (Human)",10,"CCLE","253J_URINARY_TRACT","cell line"
"253J","Bladder Urothelial Carcinoma","253J P","Homo sapiens (Human)",10,"Cellosaurus","CVCL_7935","cell line"
"HCC-827","Lung Adenocarcinoma","HCC827","Homo sapiens (Human)",11,"DepMap","ACH-000012","cell line"
"HCC-827","Lung Adenocarcinoma","HCC827","Homo sapiens (Human)",11,"Sanger","SIDM01067","cell line"
"HCC-827","Lung Adenocarcinoma","HCC827","Homo sapiens (Human)",11,"CCLE","HCC827_LUNG","cell line"
"HCC-827","Lung Adenocarcinoma","HCC827","Homo sapiens (Human)",11,"COSMIC","1240146","cell line"
"HCC-827","Lung Adenocarcinoma","HCC827","Homo sapiens (Human)",11,"WTSI","354","cell line"
"HCC-827","Lung Adenocarcinoma","HCC827","Homo sapiens (Human)",11,"Cellosaurus","CVCL_2063","cell line"
"HCC-827","Lung Adenocarcinoma","HCC-827","Homo sapiens (Human)",11,"DepMap","ACH-000012","cell line"
"HCC-827","Lung Adenocarcinoma","HCC-827","Homo sapiens (Human)",11,"Sanger","SIDM01067","cell line"
"HCC-827","Lung Adenocarcinoma","HCC-827","Homo sapiens (Human)",11,"CCLE","HCC827_LUNG","cell line"
"HCC-827","Lung Adenocarcinoma","HCC-827","Homo sapiens (Human)",11,"COSMIC","1240146","cell line"
"HCC-827","Lung Adenocarcinoma","HCC-827","Homo sapiens (Human)",11,"WTSI","354","cell line"
"HCC-827","Lung Adenocarcinoma","HCC-827","Homo sapiens (Human)",11,"Cellosaurus","CVCL_2063","cell line"
"HCC-827","Lung Adenocarcinoma","HCC 827","Homo sapiens (Human)",11,"DepMap","ACH-000012","cell line"
"HCC-827","Lung Adenocarcinoma","HCC 827","Homo sapiens (Human)",11,"Sanger","SIDM01067","cell line"
"HCC-827","Lung Adenocarcinoma","HCC 827","Homo sapiens (Human)",11,"CCLE","HCC827_LUNG","cell line"
"HCC-827","Lung Adenocarcinoma","HCC 827","Homo sapiens (Human)",11,"COSMIC","1240146","cell line"
"HCC-827","Lung Adenocarcinoma","HCC 827","Homo sapiens (Human)",11,"WTSI","354","cell line"
"HCC-827","Lung Adenocarcinoma","HCC 827","Homo sapiens (Human)",11,"Cellosaurus","CVCL_2063","cell line"
"HCC-827","Lung Adenocarcinoma","HCC0827","Homo sapiens (Human)",11,"DepMap","ACH-000012","cell line"
"HCC-827","Lung Adenocarcinoma","HCC0827","Homo sapiens (Human)",11,"Sanger","SIDM01067","cell line"
"HCC-827","Lung Adenocarcinoma","HCC0827","Homo sapiens (Human)",11,"CCLE","HCC827_LUNG","cell line"
"HCC-827","Lung Adenocarcinoma","HCC0827","Homo sapiens (Human)",11,"COSMIC","1240146","cell line"
"HCC-827","Lung Adenocarcinoma","HCC0827","Homo sapiens (Human)",11,"WTSI","354","cell line"
"HCC-827","Lung Adenocarcinoma","HCC0827","Homo sapiens (Human)",11,"Cellosaurus","CVCL_2063","cell line"
"HCC-827","Lung Adenocarcinoma","Hamon Cancer Center 827","Homo sapiens (Human)",11,"DepMap","ACH-000012","cell line"
"HCC-827","Lung Adenocarcinoma","Hamon Cancer Center 827","Homo sapiens (Human)",11,"Sanger","SIDM01067","cell line"
"HCC-827","Lung Adenocarcinoma","Hamon Cancer Center 827","Homo sapiens (Human)",11,"CCLE","HCC827_LUNG","cell line"
"HCC-827","Lung Adenocarcinoma","Hamon Cancer Center 827","Homo sapiens (Human)",11,"COSMIC","1240146","cell line"
"HCC-827","Lung Adenocarcinoma","Hamon Cancer Center 827","Homo sapiens (Human)",11,"WTSI","354","cell line"
"HCC-827","Lung Adenocarcinoma","Hamon Cancer Center 827","Homo sapiens (Human)",11,"Cellosaurus","CVCL_2063","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG-1","Homo sapiens (Human)",12,"DepMap","ACH-000013","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG-1","Homo sapiens (Human)",12,"Sanger","SIDM00093","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG-1","Homo sapiens (Human)",12,"CCLE","ONCODG1_OVARY","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG-1","Homo sapiens (Human)",12,"Cellosaurus","CVCL_1882","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG 1","Homo sapiens (Human)",12,"DepMap","ACH-000013","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG 1","Homo sapiens (Human)",12,"Sanger","SIDM00093","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG 1","Homo sapiens (Human)",12,"CCLE","ONCODG1_OVARY","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG 1","Homo sapiens (Human)",12,"Cellosaurus","CVCL_1882","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG1","Homo sapiens (Human)",12,"DepMap","ACH-000013","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG1","Homo sapiens (Human)",12,"Sanger","SIDM00093","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG1","Homo sapiens (Human)",12,"CCLE","ONCODG1_OVARY","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCO-DG1","Homo sapiens (Human)",12,"Cellosaurus","CVCL_1882","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCODG1","Homo sapiens (Human)",12,"DepMap","ACH-000013","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCODG1","Homo sapiens (Human)",12,"Sanger","SIDM00093","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCODG1","Homo sapiens (Human)",12,"CCLE","ONCODG1_OVARY","cell line"
"ONCO-DG-1","High-Grade Serous Ovarian Cancer","ONCODG1","Homo sapiens (Human)",12,"Cellosaurus","CVCL_1882","cell line"
"Hs 294T","Melanoma","Hs 294T","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","Hs 294T","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","Hs 294T","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","Hs 294T","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","HS-294T","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","HS-294T","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","HS-294T","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","HS-294T","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","Hs-294T","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","Hs-294T","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","Hs-294T","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","Hs-294T","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","HS-294-T","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","HS-294-T","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","HS-294-T","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","HS-294-T","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","HS-294","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","HS-294","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","HS-294","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","HS-294","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","Hs294T","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","Hs294T","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","Hs294T","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","Hs294T","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","HS294T","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","HS294T","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
"Hs 294T","Melanoma","HS294T","Homo sapiens (Human)",13,"CCLE","HS294T_SKIN","cell line"
"Hs 294T","Melanoma","HS294T","Homo sapiens (Human)",13,"Cellosaurus","CVCL_0331","cell line"
"Hs 294T","Melanoma","Hs294","Homo sapiens (Human)",13,"DepMap","ACH-000014","cell line"
"Hs 294T","Melanoma","Hs294","Homo sapiens (Human)",13,"Sanger","SIDM00800","cell line"
